Year,Month,Average_Temperature,Dataset,Global_Temp,Region
1983,Jul,20.792686888871213,era5,14.112216438356164,WA
1983,Jul,22.536146297845967,merra2,14.225020841353022,WA
1984,Jul,24.579949660379746,era5,13.896994535519125,WA
1984,Jul,25.78007875095354,merra2,14.043596247128804,WA
1985,Jul,28.165112872127235,era5,13.860912328767125,WA
1985,Jul,29.28487844743617,merra2,13.983983169934186,WA
1986,Jul,20.619587309805123,era5,13.948087671232877,WA
1986,Jul,22.50029083289376,merra2,14.070703745238596,WA
1987,Jul,22.56986321244073,era5,14.103098630136987,WA
1987,Jul,24.156523318692187,merra2,14.201963471373444,WA
1988,Jul,24.328224140581696,era5,14.130606557377048,WA
1988,Jul,25.45076073411895,merra2,14.293686397951754,WA
1989,Jul,23.5576121863735,era5,14.015531506849316,WA
1989,Jul,24.67771348585317,merra2,14.15040022877588,WA
1990,Jul,25.520377156251534,era5,14.248380821917808,WA
1990,Jul,27.489176985299853,merra2,14.3480086891158,WA
1991,Jul,24.07708143702867,era5,14.192295890410959,WA
1991,Jul,25.343674455293304,merra2,14.31000400396978,WA
1992,Jul,22.804432549593717,era5,13.954756830601092,WA
1992,Jul,25.06571636361943,merra2,14.070189518651206,WA
1993,Jul,18.651260068413926,era5,14.004506849315069,WA
1993,Jul,20.182225372714594,merra2,14.098399911422591,WA
1994,Jul,26.22943692763065,era5,14.04268493150685,WA
1994,Jul,27.678311390754335,merra2,14.162099696352785,WA
1995,Jul,23.768317850749757,era5,14.216372602739725,WA
1995,Jul,25.23216874981596,merra2,14.332907046434332,WA
1996,Jul,25.767148218290604,era5,14.084756830601092,WA
1996,Jul,27.18711132116149,merra2,14.175889901210118,WA
1997,Jul,22.600417941578566,era5,14.211783561643836,WA
1997,Jul,24.123630206228324,merra2,14.311172158284473,WA
1998,Jul,26.26318385472278,era5,14.39835616438356,WA
1998,Jul,27.711164396689647,merra2,14.517857098502596,WA
1999,Jul,22.835526936361237,era5,14.128873972602738,WA
1999,Jul,24.341842970821,merra2,14.270990506407186,WA
2000,Jul,23.3152395667283,era5,14.120363387978141,WA
2000,Jul,24.8413261221868,merra2,14.273807256200836,WA
2001,Jul,23.18733050517922,era5,14.286808219178083,WA
2001,Jul,24.936337025366587,merra2,14.459668837489067,WA
2002,Jul,25.1403519880761,era5,14.38418904109589,WA
2002,Jul,27.38160886848049,merra2,14.568268640983542,WA
2003,Jul,26.60791407194231,era5,14.372331506849315,WA
2003,Jul,28.226318259997427,merra2,14.58308544839057,WA
2004,Jul,25.681085451280868,era5,14.304661202185793,WA
2004,Jul,27.86620300577863,merra2,14.478478870442624,WA
2005,Jul,24.561039736224952,era5,14.473216438356165,WA
2005,Jul,26.36097189091893,merra2,14.663594068384826,WA
2006,Jul,26.469194833030446,era5,14.424019178082192,WA
2006,Jul,27.69929185429255,merra2,14.508014341386511,WA
2007,Jul,26.383517613802663,era5,14.417945205479452,WA
2007,Jul,27.65215584565945,merra2,14.505719825344611,WA
2008,Jul,24.531888199776755,era5,14.282221311475409,WA
2008,Jul,25.854071206166047,merra2,14.364974754123654,WA
2009,Jul,26.32156130186316,era5,14.416534246575342,WA
2009,Jul,28.60577914569673,merra2,14.4512282826897,WA
2010,Jul,24.300023487047973,era5,14.509876712328765,WA
2010,Jul,26.073232410343167,merra2,14.46147636301327,WA
2011,Jul,22.18368446661328,era5,14.369972602739725,WA
2011,Jul,23.38631169061941,merra2,14.356479019141398,WA
2012,Jul,24.738678081501384,era5,14.415625683060108,WA
2012,Jul,26.13796342077857,merra2,14.398072706162427,WA
2013,Jul,26.799928200272856,era5,14.446449315068492,WA
2013,Jul,27.74836087251803,merra2,14.403480362899732,WA
2014,Jul,27.13288129629878,era5,14.487,WA
2014,Jul,28.452021744168114,merra2,14.454155426348894,WA
2015,Jul,26.98246882736569,era5,14.636572602739726,WA
2015,Jul,28.265614394177803,merra2,14.59372951735238,WA
2016,Jul,23.35398455871709,era5,14.814229508196721,WA
