Year,Month,Average_Temperature,Dataset,Global_Temp,Region
1999,Jan,-22.11598509963563,era5,14.128873972602738,AK
1999,Jan,-21.387301268901588,merra2,14.270990506407186,AK
2000,Jan,-20.15795292464723,era5,14.120363387978141,AK
2000,Jan,-19.09234664533139,merra2,14.273807256200836,AK
2001,Jan,-12.67034254696445,era5,14.286808219178083,AK
2001,Jan,-12.235756342143207,merra2,14.459668837489067,AK
2002,Jan,-16.26455169809497,era5,14.38418904109589,AK
2002,Jan,-15.476784685616092,merra2,14.568268640983542,AK
2003,Jan,-15.775859684520771,era5,14.372331506849315,AK
2003,Jan,-14.660501307737754,merra2,14.58308544839057,AK
2004,Jan,-20.849871499782722,era5,14.304661202185793,AK
2004,Jan,-20.614642666336287,merra2,14.478478870442624,AK
2005,Jan,-17.06436065953692,era5,14.473216438356165,AK
2005,Jan,-16.3310979994347,merra2,14.663594068384826,AK
2006,Jan,-23.160166203800724,era5,14.424019178082192,AK
2006,Jan,-21.518513531248917,merra2,14.508014341386511,AK
2007,Jan,-18.04754877632218,era5,14.417945205479452,AK
2007,Jan,-16.9079847437096,merra2,14.505719825344611,AK
2008,Jan,-20.270320880289823,era5,14.282221311475409,AK
2008,Jan,-19.404868204086334,merra2,14.364974754123654,AK
2009,Jan,-20.59555747702701,era5,14.416534246575342,AK
2009,Jan,-19.87906234632036,merra2,14.4512282826897,AK
2010,Jan,-20.11978240471307,era5,14.509876712328765,AK
2010,Jan,-19.342445192616356,merra2,14.46147636301327,AK
2011,Jan,-16.663340191864226,era5,14.369972602739725,AK
2011,Jan,-15.858293309283804,merra2,14.356479019141398,AK
2012,Jan,-27.91077827232547,era5,14.415625683060108,AK
2012,Jan,-26.094232466964502,merra2,14.398072706162427,AK
2013,Jan,-15.8541660625404,era5,14.446449315068492,AK
2013,Jan,-15.167395703554403,merra2,14.403480362899732,AK
2014,Jan,-10.935387842721164,era5,14.487,AK
2014,Jan,-10.49309764619978,merra2,14.454155426348894,AK
2015,Jan,-16.484311820304328,era5,14.636572602739726,AK
2015,Jan,-15.964611928817886,merra2,14.59372951735238,AK
2016,Jan,-11.446291955375578,era5,14.814229508196721,AK
2016,Jan,-11.185114313658893,merra2,14.779528405226538,AK
2017,Jan,-17.31423304694736,era5,14.723364383561645,AK
2017,Jan,-16.60100930032249,merra2,14.695678066599951,AK
2018,Jan,-16.529727391714747,era5,14.644046575342466,AK
2018,Jan,-16.648508209995395,merra2,14.600690780154968,AK
2019,Jan,-16.218484539616725,era5,14.77923287671233,AK
2019,Jan,-15.72997204093433,merra2,14.762257884464791,AK
2020,Jan,-23.30290553068723,era5,14.805363387978142,AK
2020,Jan,-22.765054259380054,merra2,14.728122034238678,AK
2021,Jan,-15.066779146491168,era5,14.654183561643835,AK
2021,Jan,-14.741139469757208,merra2,14.618975756365025,AK
2022,Jan,-19.226736115780376,era5,14.680142465753425,AK
2022,Jan,-18.99768458364318,merra2,14.66191496125773,AK
1980,Feb,-13.680235531911386,era5,14.081005464480874,AK
1980,Feb,-13.274969710590748,merra2,14.299730957355443,AK
1981,Feb,-15.995147461511355,era5,14.117616438356166,AK
1981,Feb,-15.278843202218583,merra2,14.296990028690264,AK
1982,Feb,-17.986603961985534,era5,13.919350684931507,AK
1982,Feb,-17.67911406556597,merra2,14.010672395662342,AK
1983,Feb,-16.937820421959106,era5,14.112216438356164,AK
1983,Feb,-16.04958065105192,merra2,14.225020841353022,AK
1984,Feb,-25.398287942925315,era5,13.896994535519125,AK
1984,Feb,-24.2456610084451,merra2,14.043596247128804,AK
1985,Feb,-21.093828741090448,era5,13.860912328767125,AK
1985,Feb,-20.567412333843805,merra2,13.983983169934186,AK
1986,Feb,-14.823052142211933,era5,13.948087671232877,AK
1986,Feb,-14.525818261619943,merra2,14.070703745238596,AK
1987,Feb,-16.855840604748305,era5,14.103098630136987,AK
1987,Feb,-15.64134412112351,merra2,14.201963471373444,AK
1988,Feb,-16.056164395690544,era5,14.130606557377048,AK
1988,Feb,-15.326951622645334,merra2,14.293686397951754,AK
1989,Feb,-10.722698440599947,era5,14.015531506849316,AK
1989,Feb,-10.557888420447293,merra2,14.15040022877588,AK
1990,Feb,-26.59025745233901,era5,14.248380821917808,AK
1990,Feb,-25.125241128977056,merra2,14.3480086891158,AK
1991,Feb,-18.65245915002976,era5,14.192295890410959,AK
1991,Feb,-17.980728651564814,merra2,14.31000400396978,AK
1992,Feb,-20.413583592416856,era5,13.954756830601092,AK
1992,Feb,-19.503193307268297,merra2,14.070189518651206,AK
1993,Feb,-14.719985440708706,era5,14.004506849315069,AK
1993,Feb,-13.863362989426765,merra2,14.098399911422591,AK
1994,Feb,-17.75594449825741,era5,14.04268493150685,AK
1994,Feb,-18.251556241301714,merra2,14.162099696352785,AK
1995,Feb,-16.33660708786711,era5,14.216372602739725,AK
1995,Feb,-15.44135429642465,merra2,14.332907046434332,AK
1996,Feb,-18.341288525764956,era5,14.084756830601092,AK
1996,Feb,-17.44614015684601,merra2,14.175889901210118,AK
1997,Feb,-12.72827827202833,era5,14.211783561643836,AK
1997,Feb,-11.891039197389556,merra2,14.311172158284473,AK
1998,Feb,-15.880215074874318,era5,14.39835616438356,AK
1998,Feb,-14.575961481499402,merra2,14.517857098502596,AK
1999,Feb,-22.567815389789878,era5,14.128873972602738,AK
1999,Feb,-21.310748057332454,merra2,14.270990506407186,AK
2000,Feb,-11.940237906906745,era5,14.120363387978141,AK
2000,Feb,-11.194064358290454,merra2,14.273807256200836,AK
2001,Feb,-11.973110727823752,era5,14.286808219178083,AK
2001,Feb,-11.710518059103604,merra2,14.459668837489067,AK
2002,Feb,-16.505230764323894,era5,14.38418904109589,AK
2002,Feb,-15.206952218969064,merra2,14.568268640983542,AK
2003,Feb,-12.212886452150366,era5,14.372331506849315,AK
2003,Feb,-11.296560790807515,merra2,14.58308544839057,AK
2004,Feb,-16.18090362519722,era5,14.304661202185793,AK
2004,Feb,-14.810261786026727,merra2,14.478478870442624,AK
2005,Feb,-16.879247148950203,era5,14.473216438356165,AK
2005,Feb,-14.936706947588645,merra2,14.663594068384826,AK
2006,Feb,-13.360890581200874,era5,14.424019178082192,AK
2006,Feb,-12.859892720105847,merra2,14.508014341386511,AK
2007,Feb,-17.527807046465828,era5,14.417945205479452,AK
2007,Feb,-17.324746831238233,merra2,14.505719825344611,AK
2008,Feb,-19.896668448298268,era5,14.282221311475409,AK
2008,Feb,-18.910361006327157,merra2,14.364974754123654,AK
2009,Feb,-17.663077428820124,era5,14.416534246575342,AK
2009,Feb,-16.91378778989412,merra2,14.4512282826897,AK
2010,Feb,-14.957907621718803,era5,14.509876712328765,AK
2010,Feb,-14.486272076006632,merra2,14.46147636301327,AK
2011,Feb,-16.597794374738385,era5,14.369972602739725,AK
2011,Feb,-16.39794785054863,merra2,14.356479019141398,AK
2012,Feb,-14.476909772961942,era5,14.415625683060108,AK
2012,Feb,-13.230812350637457,merra2,14.398072706162427,AK
2013,Feb,-17.73539975889711,era5,14.446449315068492,AK
2013,Feb,-16.45696554838687,merra2,14.403480362899732,AK
2014,Feb,-16.447937455352086,era5,14.487,AK
2014,Feb,-16.201770493847423,merra2,14.454155426348894,AK
2015,Feb,-13.472248788898685,era5,14.636572602739726,AK
2015,Feb,-13.044269662272347,merra2,14.59372951735238,AK
2016,Feb,-11.47379779912289,era5,14.814229508196721,AK
2016,Feb,-10.893157066652956,merra2,14.779528405226538,AK
2017,Feb,-16.318216346627356,era5,14.723364383561645,AK
2017,Feb,-15.771867262798187,merra2,14.695678066599951,AK
2018,Feb,-12.521415902751398,era5,14.644046575342466,AK
2018,Feb,-12.571398851567958,merra2,14.600690780154968,AK
2019,Feb,-11.156833247258259,era5,14.77923287671233,AK
2019,Feb,-11.301883729979897,merra2,14.762257884464791,AK
2020,Feb,-20.182424862709972,era5,14.805363387978142,AK
2020,Feb,-19.00381598071165,merra2,14.728122034238678,AK
2021,Feb,-20.941739542077332,era5,14.654183561643835,AK
2021,Feb,-20.364720246088297,merra2,14.618975756365025,AK
2022,Feb,-16.80495102116789,era5,14.680142465753425,AK
2022,Feb,-16.049067296505896,merra2,14.66191496125773,AK
1980,Mar,-12.18475191264975,era5,14.081005464480874,AK
1980,Mar,-11.412997633515335,merra2,14.299730957355443,AK
1981,Mar,-8.698714132763572,era5,14.117616438356166,AK
1981,Mar,-8.242783675441885,merra2,14.296990028690264,AK
1982,Mar,-13.804205084268988,era5,13.919350684931507,AK
1982,Mar,-13.226648799520275,merra2,14.010672395662342,AK
1983,Mar,-13.790054415093769,era5,14.112216438356164,AK
1983,Mar,-13.038300802334966,merra2,14.225020841353022,AK
1984,Mar,-11.358310733090557,era5,13.896994535519125,AK
1984,Mar,-10.685170765486005,merra2,14.043596247128804,AK
1985,Mar,-13.760096825499721,era5,13.860912328767125,AK
1985,Mar,-12.732762487468692,merra2,13.983983169934186,AK
1986,Mar,-16.783379467499415,era5,13.948087671232877,AK
1986,Mar,-16.204291956081015,merra2,14.070703745238596,AK
1987,Mar,-13.599610116693414,era5,14.103098630136987,AK
1987,Mar,-12.930074800405762,merra2,14.201963471373444,AK
1988,Mar,-13.1815193498934,era5,14.130606557377048,AK
1988,Mar,-12.454512134832308,merra2,14.293686397951754,AK
1989,Mar,-14.349100130687155,era5,14.015531506849316,AK
1989,Mar,-14.301457296043285,merra2,14.15040022877588,AK
1990,Mar,-11.291282050143334,era5,14.248380821917808,AK
1990,Mar,-10.767655621860497,merra2,14.3480086891158,AK
1991,Mar,-13.883272181779594,era5,14.192295890410959,AK
1991,Mar,-12.988705889356183,merra2,14.31000400396978,AK
1992,Mar,-13.223773334327817,era5,13.954756830601092,AK
1992,Mar,-12.431207121957705,merra2,14.070189518651206,AK
1993,Mar,-11.303078519683375,era5,14.004506849315069,AK
1993,Mar,-10.426456246871293,merra2,14.098399911422591,AK
1994,Mar,-15.810758256152633,era5,14.04268493150685,AK
1994,Mar,-14.80087016909953,merra2,14.162099696352785,AK
1995,Mar,-16.39518157388355,era5,14.216372602739725,AK
1995,Mar,-16.01902267132811,merra2,14.332907046434332,AK
1996,Mar,-10.568032920525917,era5,14.084756830601092,AK
1996,Mar,-10.600511002842726,merra2,14.175889901210118,AK
1997,Mar,-16.369950611638263,era5,14.211783561643836,AK
1997,Mar,-16.127736604505788,merra2,14.311172158284473,AK
1998,Mar,-8.89145206694255,era5,14.39835616438356,AK
1998,Mar,-8.991009314880971,merra2,14.517857098502596,AK
1999,Mar,-15.63624288935199,era5,14.128873972602738,AK
1999,Mar,-14.78737518996131,merra2,14.270990506407186,AK
2000,Mar,-11.506679590918319,era5,14.120363387978141,AK
2000,Mar,-10.976427978928617,merra2,14.273807256200836,AK
2001,Mar,-14.218086062482207,era5,14.286808219178083,AK
2001,Mar,-13.783332488387797,merra2,14.459668837489067,AK
2002,Mar,-11.473444698681087,era5,14.38418904109589,AK
2002,Mar,-12.02965276139371,merra2,14.568268640983542,AK
2003,Mar,-14.170360019595595,era5,14.372331506849315,AK
2003,Mar,-13.964184160878558,merra2,14.58308544839057,AK
2004,Mar,-15.117716891086987,era5,14.304661202185793,AK
2004,Mar,-14.636600953683239,merra2,14.478478870442624,AK
2005,Mar,-10.595296949952287,era5,14.473216438356165,AK
2005,Mar,-9.969352570656094,merra2,14.663594068384826,AK
2006,Mar,-16.605702650618454,era5,14.424019178082192,AK
2006,Mar,-15.612125373053324,merra2,14.508014341386511,AK
2007,Mar,-20.70884229058369,era5,14.417945205479452,AK
2007,Mar,-20.14473555709012,merra2,14.505719825344611,AK
2008,Mar,-14.250028302483681,era5,14.282221311475409,AK
2008,Mar,-13.50261991555735,merra2,14.364974754123654,AK
2009,Mar,-16.816299853541288,era5,14.416534246575342,AK
2009,Mar,-16.437543739684163,merra2,14.4512282826897,AK
2010,Mar,-14.944041780051968,era5,14.509876712328765,AK
2010,Mar,-14.621156664516493,merra2,14.46147636301327,AK
2011,Mar,-13.762395268297826,era5,14.369972602739725,AK
2011,Mar,-13.35114393628813,merra2,14.356479019141398,AK
2012,Mar,-18.73428173563935,era5,14.415625683060108,AK
2012,Mar,-17.347434776245134,merra2,14.398072706162427,AK
2013,Mar,-14.372757221442951,era5,14.446449315068492,AK
2013,Mar,-13.584852322798442,merra2,14.403480362899732,AK
2014,Mar,-11.94260184851841,era5,14.487,AK
2014,Mar,-11.998167782854702,merra2,14.454155426348894,AK
2015,Mar,-12.319053114603255,era5,14.636572602739726,AK
2015,Mar,-11.536077463205261,merra2,14.59372951735238,AK
2016,Mar,-10.498224672616395,era5,14.814229508196721,AK
2016,Mar,-10.357829675713262,merra2,14.779528405226538,AK
2017,Mar,-17.709097976553856,era5,14.723364383561645,AK
2017,Mar,-17.424003918796295,merra2,14.695678066599951,AK
2018,Mar,-10.104878126673073,era5,14.644046575342466,AK
2018,Mar,-10.160608937512333,merra2,14.600690780154968,AK
2019,Mar,-5.356556468128342,era5,14.77923287671233,AK
2019,Mar,-5.66933637834824,merra2,14.762257884464791,AK
2020,Mar,-13.235313285884228,era5,14.805363387978142,AK
2020,Mar,-13.232465629323114,merra2,14.728122034238678,AK
2021,Mar,-15.252063085178664,era5,14.654183561643835,AK
2021,Mar,-14.72988863599006,merra2,14.618975756365025,AK
2022,Mar,-11.147298242850436,era5,14.680142465753425,AK
2022,Mar,-11.150751644348492,merra2,14.66191496125773,AK
1980,Apr,-5.368752108874891,era5,14.081005464480874,AK
1980,Apr,-5.359885197158105,merra2,14.299730957355443,AK
1981,Apr,-5.645059175800751,era5,14.117616438356166,AK
1981,Apr,-5.835355320129386,merra2,14.296990028690264,AK
1982,Apr,-9.107596741982938,era5,13.919350684931507,AK
1982,Apr,-8.969868807240927,merra2,14.010672395662342,AK
1983,Apr,-4.697012826790115,era5,14.112216438356164,AK
1983,Apr,-5.170456907946396,merra2,14.225020841353022,AK
1984,Apr,-9.263823695348746,era5,13.896994535519125,AK
1984,Apr,-9.014661059112667,merra2,14.043596247128804,AK
1985,Apr,-13.005171990442387,era5,13.860912328767125,AK
1985,Apr,-12.232153896193008,merra2,13.983983169934186,AK
1986,Apr,-10.581755814667615,era5,13.948087671232877,AK
1986,Apr,-10.390789127612802,merra2,14.070703745238596,AK
1987,Apr,-7.629209285983611,era5,14.103098630136987,AK
1987,Apr,-7.433366033084062,merra2,14.201963471373444,AK
1988,Apr,-5.815184295733035,era5,14.130606557377048,AK
1988,Apr,-6.176774114418001,merra2,14.293686397951754,AK
1989,Apr,-3.6287301062749595,era5,14.015531506849316,AK
1989,Apr,-4.185408007386945,merra2,14.15040022877588,AK
1990,Apr,-2.5235853902203194,era5,14.248380821917808,AK
1990,Apr,-3.2367602643201776,merra2,14.3480086891158,AK
1991,Apr,-4.3201480673167945,era5,14.192295890410959,AK
1991,Apr,-4.701260342959965,merra2,14.31000400396978,AK
1992,Apr,-7.202959673271034,era5,13.954756830601092,AK
1992,Apr,-7.336923040169419,merra2,14.070189518651206,AK
1993,Apr,-2.338549084317335,era5,14.004506849315069,AK
1993,Apr,-2.834997203724488,merra2,14.098399911422591,AK
1994,Apr,-5.468232195817584,era5,14.04268493150685,AK
1994,Apr,-5.689256978583704,merra2,14.162099696352785,AK
1995,Apr,-2.387565939146479,era5,14.216372602739725,AK
1995,Apr,-3.070962745498173,merra2,14.332907046434332,AK
1996,Apr,-6.424815314627646,era5,14.084756830601092,AK
1996,Apr,-6.726248263781806,merra2,14.175889901210118,AK
1997,Apr,-3.9761072982292633,era5,14.211783561643836,AK
1997,Apr,-4.728276299538398,merra2,14.311172158284473,AK
1998,Apr,-2.16859998473443,era5,14.39835616438356,AK
1998,Apr,-2.7073654721189944,merra2,14.517857098502596,AK
1999,Apr,-6.205468274591913,era5,14.128873972602738,AK
1999,Apr,-6.598235984487732,merra2,14.270990506407186,AK
2000,Apr,-5.7916020481480635,era5,14.120363387978141,AK
2000,Apr,-6.362774026561847,merra2,14.273807256200836,AK
2001,Apr,-5.50031460282089,era5,14.286808219178083,AK
2001,Apr,-5.623397398916688,merra2,14.459668837489067,AK
2002,Apr,-7.070463378096016,era5,14.38418904109589,AK
2002,Apr,-7.355359710590226,merra2,14.568268640983542,AK
2003,Apr,-3.646851906441625,era5,14.372331506849315,AK
2003,Apr,-4.227577213190201,merra2,14.58308544839057,AK
2004,Apr,-3.767573401999651,era5,14.304661202185793,AK
2004,Apr,-3.8439286809305147,merra2,14.478478870442624,AK
2005,Apr,-6.1856470832261765,era5,14.473216438356165,AK
2005,Apr,-5.737066932933803,merra2,14.663594068384826,AK
2006,Apr,-8.134721675636463,era5,14.424019178082192,AK
2006,Apr,-7.998721863980665,merra2,14.508014341386511,AK
2007,Apr,-2.7658524835186764,era5,14.417945205479452,AK
2007,Apr,-3.191998200647853,merra2,14.505719825344611,AK
2008,Apr,-6.149168847548195,era5,14.282221311475409,AK
2008,Apr,-6.241174575753676,merra2,14.364974754123654,AK
2009,Apr,-6.221644429130861,era5,14.416534246575342,AK
2009,Apr,-6.221021087925908,merra2,14.4512282826897,AK
2010,Apr,-4.243761688513714,era5,14.509876712328765,AK
2010,Apr,-4.825791061532619,merra2,14.46147636301327,AK
2011,Apr,-6.833114355655514,era5,14.369972602739725,AK
2011,Apr,-6.784863020699938,merra2,14.356479019141398,AK
2012,Apr,-3.9615347083437458,era5,14.415625683060108,AK
2012,Apr,-4.194955686310217,merra2,14.398072706162427,AK
2013,Apr,-9.8244179499578,era5,14.446449315068492,AK
2013,Apr,-9.859694903145321,merra2,14.403480362899732,AK
2014,Apr,-3.936447427372632,era5,14.487,AK
2014,Apr,-4.494298058862552,merra2,14.454155426348894,AK
2015,Apr,-3.601331202695474,era5,14.636572602739726,AK
2015,Apr,-4.244563260788655,merra2,14.59372951735238,AK
2016,Apr,-1.0747516353010453,era5,14.814229508196721,AK
2016,Apr,-1.8331829594952078,merra2,14.779528405226538,AK
2017,Apr,-2.700665290281099,era5,14.723364383561645,AK
2017,Apr,-3.493746206091417,merra2,14.695678066599951,AK
2018,Apr,-4.318786580167303,era5,14.644046575342466,AK
2018,Apr,-5.134990579250401,merra2,14.600690780154968,AK
2019,Apr,-3.618450784823855,era5,14.77923287671233,AK
2019,Apr,-4.170941801341791,merra2,14.762257884464791,AK
2020,Apr,-4.037845886219184,era5,14.805363387978142,AK
2020,Apr,-4.757419025939186,merra2,14.728122034238678,AK
2021,Apr,-5.806728645392192,era5,14.654183561643835,AK
2021,Apr,-6.5398706258206305,merra2,14.618975756365025,AK
2022,Apr,-5.135847479873667,era5,14.680142465753425,AK
2022,Apr,-5.833933310033411,merra2,14.66191496125773,AK
1980,May,3.220469866335303,era5,14.081005464480874,AK
1980,May,3.0235042824477314,merra2,14.299730957355443,AK
1981,May,5.106544444187376,era5,14.117616438356166,AK
1981,May,5.225952218029782,merra2,14.296990028690264,AK
1982,May,0.5467149244020726,era5,13.919350684931507,AK
1982,May,0.16982794511421753,merra2,14.010672395662342,AK
1983,May,2.511693014351291,era5,14.112216438356164,AK
1983,May,2.3221906446114313,merra2,14.225020841353022,AK
1984,May,1.067465265662298,era5,13.896994535519125,AK
1984,May,1.2016378179796015,merra2,14.043596247128804,AK
1985,May,1.1360349762633972,era5,13.860912328767125,AK
1985,May,0.46928490460950034,merra2,13.983983169934186,AK
1986,May,1.2470276631827386,era5,13.948087671232877,AK
1986,May,0.7677887857579823,merra2,14.070703745238596,AK
1987,May,2.869618293485635,era5,14.103098630136987,AK
1987,May,2.430566259552102,merra2,14.201963471373444,AK
1988,May,3.410451269691578,era5,14.130606557377048,AK
1988,May,3.1661590570414613,merra2,14.293686397951754,AK
1989,May,1.8803078222206997,era5,14.015531506849316,AK
1989,May,1.535232827970331,merra2,14.15040022877588,AK
1990,May,5.514084360099295,era5,14.248380821917808,AK
1990,May,5.056085661511504,merra2,14.3480086891158,AK
1991,May,4.439318219881033,era5,14.192295890410959,AK
1991,May,3.751993420158685,merra2,14.31000400396978,AK
1992,May,-0.37224974605852557,era5,13.954756830601092,AK
1992,May,-0.6224704893019058,merra2,14.070189518651206,AK
1993,May,4.684310316499112,era5,14.004506849315069,AK
1993,May,4.283378900262313,merra2,14.098399911422591,AK
1994,May,3.9484002669865848,era5,14.04268493150685,AK
1994,May,3.30061575261681,merra2,14.162099696352785,AK
1995,May,5.126100159649735,era5,14.216372602739725,AK
1995,May,4.66791649935955,merra2,14.332907046434332,AK
1996,May,3.893054353069887,era5,14.084756830601092,AK
1996,May,3.409559437872815,merra2,14.175889901210118,AK
1997,May,4.200076908130115,era5,14.211783561643836,AK
1997,May,4.048717022196652,merra2,14.311172158284473,AK
1998,May,3.058695293070443,era5,14.39835616438356,AK
1998,May,2.7072647172460798,merra2,14.517857098502596,AK
1999,May,2.1777344553014193,era5,14.128873972602738,AK
1999,May,1.5854944239061783,merra2,14.270990506407186,AK
2000,May,0.6166316727124818,era5,14.120363387978141,AK
2000,May,0.35888544613782153,merra2,14.273807256200836,AK
2001,May,-0.8728051521176837,era5,14.286808219178083,AK
2001,May,-0.8983972454103641,merra2,14.459668837489067,AK
2002,May,3.7711431919613276,era5,14.38418904109589,AK
2002,May,3.2447059831179654,merra2,14.568268640983542,AK
2003,May,2.626442369117516,era5,14.372331506849315,AK
2003,May,2.253456429086026,merra2,14.58308544839057,AK
2004,May,5.417711156550553,era5,14.304661202185793,AK
2004,May,4.931020377296612,merra2,14.478478870442624,AK
2005,May,5.834232634060621,era5,14.473216438356165,AK
2005,May,5.330005185889121,merra2,14.663594068384826,AK
2006,May,3.605107980304019,era5,14.424019178082192,AK
2006,May,3.108619338402418,merra2,14.508014341386511,AK
2007,May,3.271469111985724,era5,14.417945205479452,AK
2007,May,3.0456576258876673,merra2,14.505719825344611,AK
2008,May,3.0035837543824315,era5,14.282221311475409,AK
2008,May,2.433059566792716,merra2,14.364974754123654,AK
2009,May,3.923823482460095,era5,14.416534246575342,AK
2009,May,3.0101851560067883,merra2,14.4512282826897,AK
2010,May,4.38476152869251,era5,14.509876712328765,AK
2010,May,3.9601200834794867,merra2,14.46147636301327,AK
2011,May,4.1801783853934635,era5,14.369972602739725,AK
2011,May,3.6362662467075144,merra2,14.356479019141398,AK
2012,May,1.9927378735881516,era5,14.415625683060108,AK
2012,May,1.9056517311544905,merra2,14.398072706162427,AK
2013,May,0.6435224435944303,era5,14.446449315068492,AK
2013,May,0.16559997659385634,merra2,14.403480362899732,AK
2014,May,4.9971820552738,era5,14.487,AK
2014,May,4.171088947127042,merra2,14.454155426348894,AK
2015,May,7.116628776548141,era5,14.636572602739726,AK
2015,May,6.254441380033375,merra2,14.59372951735238,AK
2016,May,6.561438130284283,era5,14.814229508196721,AK
2016,May,5.68015763019531,merra2,14.779528405226538,AK
2017,May,4.703323938542383,era5,14.723364383561645,AK
2017,May,3.9154965580839156,merra2,14.695678066599951,AK
2018,May,3.484219054740218,era5,14.644046575342466,AK
2018,May,2.7321401515288337,merra2,14.600690780154968,AK
2019,May,5.895033883310705,era5,14.77923287671233,AK
2019,May,4.664523898670745,merra2,14.762257884464791,AK
2020,May,5.8433189759294235,era5,14.805363387978142,AK
2020,May,4.596855642267291,merra2,14.728122034238678,AK
2021,May,3.984724799049226,era5,14.654183561643835,AK
2021,May,3.310781828244258,merra2,14.618975756365025,AK
2022,May,3.7437702759381755,era5,14.680142465753425,AK
2022,May,3.14185752507128,merra2,14.66191496125773,AK
1980,Jun,8.703272659346792,era5,14.081005464480874,AK
1980,Jun,8.644624153960546,merra2,14.299730957355443,AK
1981,Jun,9.137862510838719,era5,14.117616438356166,AK
1981,Jun,8.885022654639117,merra2,14.296990028690264,AK
1982,Jun,9.133618868397427,era5,13.919350684931507,AK
1982,Jun,8.606175076912011,merra2,14.010672395662342,AK
1983,Jun,9.734573614519983,era5,14.112216438356164,AK
1983,Jun,9.350322122348917,merra2,14.225020841353022,AK
1984,Jun,10.194769070695662,era5,13.896994535519125,AK
1984,Jun,10.247886788261358,merra2,14.043596247128804,AK
1985,Jun,7.761939755240046,era5,13.860912328767125,AK
1985,Jun,7.336660055707852,merra2,13.983983169934186,AK
1986,Jun,9.878664651606313,era5,13.948087671232877,AK
1986,Jun,9.322547874626418,merra2,14.070703745238596,AK
1987,Jun,9.318655180804523,era5,14.103098630136987,AK
1987,Jun,8.688094677879276,merra2,14.201963471373444,AK
1988,Jun,9.882653185639084,era5,14.130606557377048,AK
1988,Jun,9.61774195992842,merra2,14.293686397951754,AK
1989,Jun,9.446659052756006,era5,14.015531506849316,AK
1989,Jun,9.062747123211011,merra2,14.15040022877588,AK
1990,Jun,10.49226544315487,era5,14.248380821917808,AK
1990,Jun,9.91470812216877,merra2,14.3480086891158,AK
1991,Jun,10.681120147435037,era5,14.192295890410959,AK
1991,Jun,10.056630915582451,merra2,14.31000400396978,AK
1992,Jun,10.134731139956699,era5,13.954756830601092,AK
1992,Jun,9.644606488787698,merra2,14.070189518651206,AK
1993,Jun,10.623991630801786,era5,14.004506849315069,AK
1993,Jun,10.180351269918283,merra2,14.098399911422591,AK
1994,Jun,9.034274649561006,era5,14.04268493150685,AK
1994,Jun,8.713743616958874,merra2,14.162099696352785,AK
1995,Jun,9.378711550552257,era5,14.216372602739725,AK
1995,Jun,9.076960464352192,merra2,14.332907046434332,AK
1996,Jun,9.389451207703923,era5,14.084756830601092,AK
1996,Jun,8.87127840411799,merra2,14.175889901210118,AK
1997,Jun,11.092203514436733,era5,14.211783561643836,AK
