Region,Month,Slope_5th,Slope_50th,Slope_95th,Intercept_5th,Intercept_50th,Intercept_95th
CA,Nov,0.8239276404576122,2.211485267358894,3.536249673243686,9.344746575182587,9.701234223481073,10.081396745053569
CA,Oct,0.08199361725637837,1.5617587616097008,2.950591033412241,15.412300805203124,15.775419881239541,16.15401587700407
CA,Sep,1.0213803364588012,2.372125626085761,3.6798977179061936,20.860387083602856,21.149234163312936,21.40827870690056
CO,Apr,-0.25792175455868893,1.011333525411394,2.3553307280894806,5.546113115297614,5.963091635487809,6.358578292736978
CO,Aug,0.4361039084084705,1.4462129957084762,2.3869125399545266,19.186747943672565,19.41888138627401,19.65382565272932
CO,Dec,-0.16462621702844615,1.2185633543483472,2.6119425829761904,-4.529058044212316,-4.1656857655985675,-3.7778338125163833
CO,Feb,-1.5932159056532536,0.1724718811482682,1.7821755556541694,-3.1859338506046386,-2.7666644996657634,-2.3431358558948516
CO,Jan,0.2419989214636894,1.6932261105981201,2.971404472129605,-4.733786840731882,-4.347439677256029,-4.0003652859083845
CO,Jul,1.4588953045531705,2.1306356006074902,2.866894967648842,20.3688083808452,20.587755215430427,20.7949724874918
CO,Jun,1.6692624241838832,2.846102447090016,3.9418986469109014,17.23631323489721,17.56266366009791,17.974252362537122
CO,Mar,0.2642494570346202,1.5929377952935528,3.0114793199311936,1.3166172575430328,1.6773827477071306,2.0773538962815237
CO,May,-1.1338590461888354,0.23374322043570905,1.6038352874249042,10.887929151277191,11.256481581976708,11.610718768295616
CO,Nov,1.2979665722140281,3.284791913937104,4.931302096619566,0.32664609619184476,0.8004475207621771,1.2289828672272687
CO,Oct,-0.28075223913716807,1.4581618811494867,3.116254850042859,7.397718903487296,7.750182073083911,8.108637048164558
CO,Sep,2.528826726658777,3.4848491997634445,4.536425021085041,14.783099486567957,15.048530434463085,15.327145276700016
CT,Apr,-0.28294417420916246,0.8695430772192425,2.0456910128604067,7.83840523369791,8.104427853022994,8.404591968340089
CT,Aug,1.607753360177823,2.532619242426945,3.3443722946785113,21.531640175716735,21.784703275899904,22.00991565955418
CT,Dec,0.12197168687396132,2.319267150519304,4.753180074020783,-0.42792909845722354,0.17026715020222905,0.7805807552108109
CT,Feb,-0.9418465780194741,1.4598989893159793,3.5370415487217435,-2.4164051631009777,-1.860636459751733,-1.340689922356619
CT,Jan,0.8014567425975005,2.612647801262375,4.793065869524365,-3.6644243237475482,-3.0533730815557014,-2.5594839961260116
CT,Jul,0.8883417577181766,1.9213867357316952,2.82543782873027,22.233006830835713,22.525916426990584,22.807220748725467
CT,Jun,0.23209986628838675,1.0875812453575109,2.00270798910408,18.881950528517894,19.132305982983965,19.338966663323355
