Region,Month,Pooled_Intercept,Intercept_SE,Pooled_Slope,Slope_SE,Slope_p
AK,Apr,-8.852090751489909,0.34337736810428543,4.0288811805160485,1.450763940616361,0.005485041480369546
AK,Aug,6.6969352914592,0.15739231442236834,1.367960559969167,0.44429855030158655,0.0020775109983344198
AK,Dec,-18.682394633502536,0.42717786733623714,1.5148743758627634,1.848347671107467,0.4124538537784903
AK,Feb,-18.81981452632182,0.5157007955817304,3.223621061607831,2.1896743214793046,0.14096903183562537
AK,Jan,-20.36262776168091,0.6196803136769113,1.6411167565762486,2.498300552554508,0.5112495620682032
AK,Jul,8.622853623887499,0.12132833898498759,1.0611035675946972,0.47191415952702415,0.024543706954644584
AK,Jun,6.233688967344203,0.11049843430431681,1.6040279952352243,0.38963500497878517,3.8426066278685056e-05
AK,Mar,-16.398251442769222,0.43369063265328245,0.596500947934574,1.80258632887691,0.7407094905104434
AK,May,-0.3229901745235779,0.22347078999645656,3.5012952819065393,0.6947834160517987,4.669804383183873e-07
AK,Nov,-15.482878020397708,0.4448658717832475,3.8236806913617776,1.3489781440199937,0.004589722983457278
AK,Oct,-6.693925683433206,0.321218133947773,6.5109988112869415,1.0599241311591525,8.103269166781502e-10
AK,Sep,1.7531072232053353,0.22897239115803217,2.7578179019877918,0.8934399625810086,0.0020236372689688142
AL,Apr,11.995376729833474,0.2282073277253894,1.894791155454698,0.7314081632937858,0.009580681439623762
AL,Aug,22.21518942706453,0.12416639741703939,1.4496328446701423,0.35824508461657734,5.19927747928417e-05
AL,Dec,4.621177474435515,0.36142109674508893,2.5750883479053304,1.5631617201541703,0.09948430108861395
AL,Feb,4.809466795726874,0.30613739617206387,1.5993226540112273,1.338759168034587,0.232231392333776
AL,Jan,2.926686176942719,0.33297750090186284,1.7809463280577846,1.3222449011246833,0.17800886765430923
AL,Jul,22.735045624621293,0.10122304870654429,0.926721508344089,0.3263980092107697,0.00452214673531981
AL,Jun,21.176082359232375,0.1342792060407351,1.6004560044215717,0.3834314950902072,2.9925338461911366e-05
AL,Mar,8.298727779243109,0.2870104920207322,2.335753602361565,1.0756325626604588,0.029892169195529616
AL,May,17.050842459534397,0.1955926734224919,1.497971833921616,0.6687970400491788,0.025103888170343813
AL,Nov,7.82720395616783,0.28282012564990655,-0.5688075383979214,1.2981524300216536,0.6612652382825241
AL,Oct,13.02544819542966,0.29323580939607086,1.6292568469371456,1.167564289078047,0.1628855359663568
AL,Sep,19.163537711622123,0.16062881204172363,2.007445099741423,0.6599585406426314,0.002351879664014289
AR,Apr,10.867853116758672,0.26202307192719687,1.0796884209272106,0.8701561631114544,0.21468021293301565
AR,Aug,21.937996844756285,0.18837288180835,1.1296453283613415,0.6432325161717182,0.07905416295839518
AR,Dec,1.7912498856267238,0.344787045862536,2.404430269710696,1.5768416849520897,0.12729916928992058
AR,Feb,1.9807855606446092,0.34137653003164964,0.5218536128081591,1.428492697872676,0.714874295668336
AR,Jan,0.16063556882347474,0.2935930512456269,2.248601902021889,1.1075794259207066,0.04233675037910456
AR,Jul,22.551615793670422,0.16104781811810098,1.0315867109585262,0.5840169747978533,0.07733475727365668
AR,Jun,20.59988916315533,0.1545585430413646,1.7174965837724387,0.5278023884173529,0.001137713261108786
AR,Mar,6.356115645794397,0.28344245192357687,1.6602793666243436,1.0442871314982654,0.1118644166793974
AR,May,16.163096170665707,0.20410182237171162,1.0794868234889266,0.7546536355798341,0.15259074552371388
AR,Nov,6.0689565996988115,0.26762589210195137,0.21152736175014275,1.066026404516453,0.8427117720917716
