Region,Month,Slope_5th,Slope_50th,Slope_95th,Intercept_5th,Intercept_50th,Intercept_95th
IA,Apr,-1.4086183215914443,0.600759195263488,2.5926903332122095,14.949497829032241,15.503097362665077,16.03297237418395
IA,Aug,-0.703930175147331,0.9049469756687747,2.551869318913383,27.023620338491288,27.464534655801906,27.968595085269406
IA,Dec,1.2895014018761528,3.8237249599178726,6.83405208656746,-1.011059572086514,-0.2555854561587768,0.48141674196030154
IA,Feb,-3.792159335044538,-0.5887077250901127,2.89136605102311,-0.4570467064751288,0.351643367722134,1.2290854510141005
IA,Jan,-0.928253870137248,1.5869768415854126,4.251701439821294,-2.9677796814273583,-2.2832507824380475,-1.5397755291740356
IA,Jul,-0.4240324740085165,0.9083490530881364,2.240223730319208,28.084648455253703,28.502344540069274,28.911071219002405
IA,Jun,0.9507626477696234,2.3022112520196725,3.475657890151046,26.211769091407156,26.55825719026201,26.901918200188398
IA,Mar,-0.8573547214726429,1.5983191513371036,3.7028713046960386,7.495029596810407,8.077337953074927,8.708740817411668
IA,May,-1.4989527610886344,-0.12386185790403391,1.7233646693574294,21.128301547322607,21.571525375864745,22.053353258902376
IA,Nov,1.0201553226545663,3.7872675416475197,6.303805875685048,6.760698727222508,7.4896025074571515,8.18713645754379
IA,Oct,-1.1585526713081058,0.6284272146058486,2.3026226827945684,15.64969487462199,16.1043401162947,16.488420613469017
IA,Sep,2.1089499559728777,3.270118987372641,4.758800198809081,23.230998226319226,23.592070879158793,23.93598498628569
ID,Apr,-1.7676256239469201,0.2702907229427988,2.088874902920708,10.032347854620765,10.594584746670483,11.091427661094908
ID,Aug,1.1270134351288956,2.3325121587330253,3.530171195894218,27.100711287343824,27.47119805587335,27.796989912506465
ID,Dec,-0.5848897683939825,1.0449718307284246,2.6396735346428613,-2.084920696358388,-1.6516978420454231,-1.2397953704653843
ID,Feb,-1.4572842249241869,0.6882429645927737,2.8367210774732015,0.3683884021936712,0.8492568895814407,1.3142238596366629
ID,Jan,0.07332598976109687,1.8660241568900025,3.5479284635002704,-1.9005301276278437,-1.446963168132576,-1.0411081036569483
ID,Jul,1.7907514302053766,3.9569520919387733,6.232018275184569,27.36685748222479,27.8783405153255,28.38973039242996
ID,Jun,-0.7054036753964199,1.3970319759881806,3.619350224118437,21.459406244539533,21.988469816266793,22.47661319469746
ID,Mar,-0.5231185632109335,1.1794626920511604,3.120969656227832,5.291899632061045,5.766655605656567,6.228107947769067
