Region,Month,Pooled_Intercept,Intercept_SE,Pooled_Slope,Slope_SE,Slope_p
KS,Aug,25.555058768569463,0.243281195782155,0.3943418022147404,0.9135106901532333,0.6659759887239651
KS,Dec,0.2068366234385623,0.33368988593754795,2.4022883522256517,1.2860044504595771,0.06175859841083087
KS,Feb,1.1743116347060067,0.4037073178132419,-0.24349107271148313,1.7493735576807472,0.8893019223767116
KS,Jan,-0.730765984328263,0.2823084762615151,1.7831597222442155,1.056593426100323,0.0914784666264874
KS,Jul,26.66071902665603,0.22431079747153088,0.8864399837925737,0.6640384337514647,0.18190164497635264
KS,Jun,23.826370771317006,0.2075123550275841,3.1124051988606207,0.8558132531267034,0.00027606667801705065
KS,Mar,6.966553138172203,0.3279328115609448,1.7745619080007164,1.152197689932543,0.12352281386986452
KS,May,18.092865374569126,0.22661418068490488,0.22622453052595567,0.8617894194648714,0.7929316847219356
KS,Nov,6.076069386342682,0.307420179453724,2.8913151684637524,1.1653274367958262,0.013097091696202101
KS,Oct,13.44157956555223,0.2096822621671094,0.6259575963495281,0.9455669292270831,0.5079764478761386
KS,Sep,20.984324546628258,0.23588391322487207,2.6960448123824614,0.8504765950533533,0.0015241796195410995
KY,Apr,13.2299771149964,0.24720071965698115,1.6485983177632382,0.9767711076897515,0.09144883294686434
KY,Aug,24.479320286781476,0.1931324025254843,1.0678165159839,0.6834095210649673,0.11817398677154167
KY,Dec,2.985457370127959,0.39870832463372535,2.740194942755633,1.763567181087716,0.12023696661412475
KY,Feb,2.730625212364121,0.34750162710249305,1.2709740199293902,1.5106605932179848,0.4001594023414574
KY,Jan,0.7833595712928929,0.35297782979085324,2.583225569405794,1.325608284024237,0.05133011644359131
KY,Jul,25.052862008395756,0.17395484963366756,0.5478885191526905,0.6056340591219165,0.36564937847429535
KY,Jun,22.93492011931342,0.14052692269026462,1.5232377896735516,0.5792956177096421,0.008551923109718862
KY,Mar,7.71832228277934,0.3096959712942333,2.1061569960890933,1.0913327550906644,0.05361992077063471
KY,May,18.458123301359258,0.2520802169016484,1.6735869745585115,0.9856250938382122,0.08950861105806007
KY,Nov,7.938678805472089,0.29254850948032624,0.1278097984181046,1.2086979023495457,0.9157872759742576
KY,Oct,14.199598814110898,0.21636831210807733,1.5478585729028436,0.9770193540626309,0.1131331928249859
KY,Sep,20.70540322213889,0.19133810052122285,2.4622168621316978,0.8046979243730864,0.0022148286344712
LA,Apr,19.096210863731574,0.22088332335639016,1.1350284581952947,0.6422117367651153,0.07716557982657957
LA,Aug,27.957282636920056,0.16137605701384475,0.914733245501572,0.5232068278287867,0.08040853791177449
LA,Dec,10.664896526925615,0.31463867378285887,2.3238208717483575,1.3136399440292468,0.07689491493145795
LA,Feb,11.276338035875213,0.3006054262430378,1.1460830806083349,1.2778108550369147,0.36976621414810884
LA,Jan,9.276078762775779,0.30345593572521307,1.6594735586177993,1.2414422209375353,0.18131065450993922
LA,Jul,27.985744072317498,0.10501747479795982,0.8471314165054696,0.391413638593317,0.03044233630866655
LA,Jun,26.844870385675815,0.14755855777075594,1.4407680863057335,0.5062533187879611,0.0044280120936182055
LA,Mar,15.235328585037655,0.2635831085982634,1.9212758975912738,1.0152988987567073,0.058447638346123654
LA,May,23.457238554523386,0.15762063027463896,1.0202113501991208,0.6442718397928641,0.1133051104542353
LA,Nov,14.551399624898815,0.2391839164357328,0.535430136374225,1.0303240679214007,0.6032924984010877
LA,Oct,20.01322722551689,0.16372196485947735,1.7900464833498992,0.5897014440682941,0.002401267583924893
LA,Sep,25.339516329046255,0.1487879193588029,2.015063163394596,0.594088210309124,0.0006942027351863889
MA,Apr,7.388046078941927,0.16084298847865455,0.9826141635475023,0.6920595270280658,0.15565411341690316
MA,Aug,21.105096429512574,0.13916411514557941,2.578688784655241,0.5253647832477355,9.183286939773438e-07
MA,Dec,-0.5104592223639247,0.3574682262738211,2.3145237179391183,1.4365899736309562,0.10715282979930785
MA,Feb,-2.610006009929629,0.3462150666746945,1.5308806589023916,1.4578587462250951,0.2936774397356565
MA,Jan,-3.7660976023899897,0.3676247360657542,2.9315068507658895,1.207574452944671,0.015199127023095116
MA,Jul,21.78485103708838,0.17292798210578908,2.0417446529529673,0.6255817354072291,0.0010994673093900342
MA,Jun,18.45684051383195,0.1496992880302423,1.2686124732093922,0.5935487267299273,0.032570753330136704
MA,Mar,1.3789465486293349,0.2508676161170387,1.4197736671352754,1.0460900282247882,0.1747115123637304
MA,May,13.368549405380616,0.1913893464191691,1.0060500886618933,0.6602368099751892,0.12756578072737268
MA,Nov,4.998951618721645,0.2116517205148423,0.9203962834319703,0.9256003330271577,0.3200390452173787
MA,Oct,10.740530763947943,0.1805451665905714,2.5585786573005156,0.7227358393311639,0.00039993033549001744
MA,Sep,17.0555765000852,0.12564077631909853,2.650266639186779,0.44766116063721306,3.2144973349801376e-09
MD,Apr,11.623782898825514,0.18596093520765752,1.7436574966066931,0.8277336779795215,0.035157116517830156
MD,Aug,24.02851366485506,0.14830583412451764,1.9712101081819153,0.5382860961116025,0.00025024219858771346
MD,Dec,2.9432409359619873,0.35768545501058463,2.0223349199197593,1.3893322162849728,0.14549865981383947
MD,Feb,1.6367991251727416,0.3171440450411102,1.420716438147976,1.299446623129627,0.2742514817549677
MD,Jan,0.28629218867487705,0.3266208494863625,2.5846874154762274,1.1670449917327084,0.02677872830098682
MD,Jul,24.920302124066833,0.16645754986762173,1.6027275463495707,0.5363518253242203,0.002806241009321697
MD,Jun,22.114521945654754,0.13231691818345276,1.5495316962309025,0.48229761222741585,0.0013144216447209534
MD,Mar,5.777437048871687,0.2767540417523521,2.27291448970128,1.101912692255327,0.03914121072231658
MD,May,17.032990850288204,0.22336818417237206,1.5470770918829275,0.8778524753990599,0.07801137694831506
MD,Nov,7.971016841903626,0.24783353852094933,0.528084088230808,1.001098602149452,0.5978432433032188
MD,Oct,13.915662060457965,0.21127902225809841,2.202645816525287,0.9212413641758159,0.01680465362437733
MD,Sep,20.307045012265043,0.14040033778613226,2.190971773464807,0.558923449180433,8.855432466248203e-05
ME,Apr,3.976349935258897,0.1702555717777057,0.46613227840384114,0.7577140899920424,0.5384343514451762
ME,Aug,18.19288378954782,0.13208551446827685,1.951099983423306,0.5224107893941186,0.0001878641863064523
ME,Dec,-5.796864636542303,0.39666977499876327,3.038777200176694,1.5187039020890891,0.04540298571436718
ME,Feb,-8.163805592934237,0.3721189462862871,1.327719028334087,1.4793433253400332,0.36944914707058363
ME,Jan,-9.814866754731094,0.36491345712793183,3.8355493717140825,1.2232243560419578,0.001714995619951809
ME,Jul,18.859737002022893,0.1409581271909121,1.645512575493095,0.5558157416831284,0.003071041151677223
ME,Jun,15.879642157887384,0.1367801850063312,0.814970040951312,0.5805875422231813,0.16040855757564465
ME,Mar,-3.123791966164705,0.25957266352147523,0.9562090454842995,0.9782194227886506,0.32832190048359133
ME,May,10.820754636673636,0.18862579389572046,0.6807787571256337,0.6516535213768618,0.2961642532975235
ME,Nov,1.0470429279308084,0.23694585068870128,1.3162789287619225,0.9141782608365786,0.1499100397838864
ME,Oct,7.433767685275221,0.20031983580197354,2.4931871012293696,0.8274898362806674,0.0025871989316830213
ME,Sep,13.806195357248361,0.1485930612342182,2.636943106637405,0.595710682290989,9.575220582869193e-06
MI,Apr,5.632505450793428,0.24112804528259008,-0.12130116166155643,0.986816994207955,0.9021691506562834
MI,Aug,19.834755059382932,0.17962360955439627,1.896304067860362,0.707136793580006,0.0073256753926425056
MI,Dec,-3.421500395063514,0.37470067484853453,2.64051285106057,1.400308537374841,0.05934010709331994
MI,Feb,-5.8728430719662414,0.3926330942904039,0.2872861231131624,1.5750212480551928,0.855267706051396
MI,Jan,-6.756144958656594,0.3760933189667692,2.530270699993236,1.366808097257151,0.06413704539870735
MI,Jul,20.406081721320348,0.2056549405657138,1.5385806015429782,0.6559721814568502,0.019001745661030967
MI,Jun,17.459548860010777,0.18654198614887293,1.8169365996426887,0.6900703043135111,0.008464103220862773
