Region,Month,Pooled_Intercept,Intercept_SE,Pooled_Slope,Slope_SE,Slope_p
MO,Nov,12.342502999933593,0.344247016280138,2.8341431791486107,1.2877289551103426,0.15435272047445148
MO,Oct,19.76791907240682,0.2245610650311086,0.8740959902707318,0.8693630420922838,0.8848503989788854
MO,Sep,26.461376235838127,0.22135527366923874,2.756148034234762,0.7895847643066065,0.026138943202068887
MS,Apr,23.650732808254308,0.2088915966881322,1.1349622223204983,0.6944459985991269,0.8459056230295534
MS,Aug,32.7985695109232,0.22751490786306558,0.2009801786144925,0.6626879941652823,0.22792334454985896
MS,Dec,14.21718011135603,0.3163485480028326,2.8818169608800543,1.341564397108797,0.16070529863946081
MS,Feb,14.971011246034399,0.3225459544495925,1.456272588146845,1.3824032613753114,0.7413565024963047
MS,Jan,12.576073454249206,0.3064216716655526,1.871855372074292,1.1774633499328184,0.45902563220571
MS,Jul,32.536075257811575,0.1789355417286097,0.07499303030608032,0.6120976412714608,0.13073541593967297
MS,Jun,31.365230073851073,0.18496833707584645,0.9573476336277681,0.6759456630638375,0.9496866445422361
MS,Mar,19.442162477662293,0.26829595879258633,1.7098863289357829,0.8728774767703554,0.4160624436070637
MS,May,27.799013866341138,0.17534298899487719,0.6386054825960925,0.6335468800690871,0.5683856902727318
MS,Nov,18.903754835223204,0.2582290059093476,1.235550893543808,1.015675131893584,0.8166035785392656
MS,Oct,24.90983548103622,0.21627263289741241,2.1190452262512025,0.7167583922692082,0.11846274021436498
MS,Sep,30.304784177183564,0.2246820593357291,2.0417529463462674,0.8664925926519682,0.22926121717954384
MT,Apr,11.222110037185212,0.31788661725482903,-1.1981997749842805,1.1893081271945696,0.0645587656722948
MT,Aug,27.110705737707526,0.2817778049015825,1.5601129218506156,1.0075168517384296,0.5782559413980155
MT,Dec,-2.1285256922851876,0.40408157588985166,1.0188345862464494,1.5444266811757823,0.9902698824943346
MT,Feb,-0.06033873313273716,0.5164293893523617,-1.4569245485785531,2.424100480588384,0.3108019560314954
MT,Jan,-1.8501524672145064,0.3298772225899375,2.188591865592496,1.3985267208936156,0.3953870446021781
MT,Jul,27.58270846922217,0.3168885132832509,3.082548769102439,1.4721269689836396,0.15717027379625392
MT,Jun,22.26170119675291,0.3089412690241042,0.6448107054832469,1.121766781739882,0.7515214750877415
MT,Mar,5.711869420153407,0.3825331599820133,0.4594737897941466,1.5085562211369892,0.7201136018532326
MT,May,17.006393828838572,0.2763144831720771,-1.2803728890292663,1.0276979029057909,0.02649260073713533
MT,Nov,3.537759615177195,0.3748638799066959,3.019994603036149,1.8267862730065538,0.26882865540009204
MT,Oct,12.203438078069917,0.2934299881536262,-0.4682610996028544,1.1890819710354859,0.21691036919720674
MT,Sep,20.93160447585904,0.31703255384687135,3.6258669102344685,1.4020349727331414,0.06108262768111006
NC,Apr,20.6521543864792,0.21113972738774903,1.6761076078124437,0.8668536279560037,0.4354168290763316
NC,Aug,29.65477030470731,0.19196755647428748,1.394312622954573,0.623315454846971,0.5269914643257447
NC,Dec,11.357579395324242,0.4015582998240371,2.665346326458981,1.6284456166573502,0.3064685917302685
NC,Feb,11.487245461507884,0.34246247961171244,1.6118373067455765,1.401004500187208,0.6623192783223375
NC,Jan,9.327103354947942,0.2964074011113039,2.347078500845725,1.0492059954401223,0.1991759722609472
NC,Jul,30.62187964084053,0.20374780831984604,0.9613941226821471,0.7232169303996718,0.9574285259149193
NC,Jun,28.796297503292525,0.18199842573091723,0.7224906860123717,0.7077438535727397,0.6949812489120546
NC,Mar,15.72251872086047,0.2691805823247408,1.6582110920461601,1.0008578192791622,0.510765018359598
NC,May,24.92490130455472,0.21494608651962097,0.8309429950339705,0.8198973076961813,0.8366402323452315
NC,Nov,16.22794057122492,0.25825943773835597,0.43200979111748755,0.9659684601957875,0.5565317686976268
NC,Oct,21.69728302492647,0.1951052822228041,1.6760053523678857,0.8655822314596633,0.434812259255557
NC,Sep,26.812958499166243,0.18058797688056624,1.9846205554218541,0.7198905618354757,0.17139458876482339
ND,Apr,12.673681571885602,0.41034222432795353,-1.6117532691472447,1.3081603215267765,0.04587859583604392
ND,Aug,27.428402134630574,0.27186506871003807,0.9125130003829888,0.999275054353134,0.9302339709842333
ND,Dec,-4.836841850217375,0.5202783563387255,2.387678260699269,1.9264824181886926,0.4713297683444386
ND,Feb,-3.7695972759016256,0.6089913855487654,-1.849504864039783,2.6301580597109333,0.2786323289132715
ND,Jan,-6.30762893325878,0.5123016107595454,2.7506508251228565,1.8993077930683515,0.3566689191140795
ND,Jul,28.058569333406627,0.2800441159559056,1.6832668778652347,1.1795218957509417,0.562404013721602
ND,Jun,24.66944826391023,0.3291643400942141,2.1793814909952456,1.0740740674357987,0.2721849083706753
ND,Mar,4.16150532480615,0.5087357817052393,0.9673390760145295,1.9125970945008324,0.9863753947155787
